iso3	interview_id	q86
SGP	702070758	2
SGP	702070759	3
SGP	702070760	3
SGP	702070761	3
SGP	702070762	3
SGP	702070770	2
SGP	702070785	3
SGP	702070800	2
SGP	702070801	1
SGP	702070810	3
SGP	702070812	1
SGP	702070813	3
SGP	702070816	3
SGP	702070817	3
SGP	702070818	2
SGP	702070819	2
SGP	702070822	3
SGP	702070823	2
SGP	702070824	3
SGP	702070826	2
SGP	702070827	3
SGP	702070828	2
SGP	702070830	3
SGP	702070831	2
SGP	702070832	2
SGP	702070837	3
SGP	702070838	2
SGP	702070840	2
SGP	702070841	3
SGP	702070842	3
SGP	702070843	3
SGP	702070844	4
SGP	702070846	3
SGP	702070848	3
SGP	702070850	3
SGP	702070851	2
SGP	702070853	3
SGP	702070854	3
SGP	702070855	4
SGP	702070856	2
SGP	702070858	2
SGP	702070859	4
SGP	702070860	4
SGP	702070863	2
SGP	702070864	2
SGP	702070865	2
SGP	702070866	3
SGP	702070867	3
SGP	702070868	2
SGP	702070869	3
SGP	702070870	3
SGP	702070871	3
SGP	702070872	3
SGP	702070874	3
SGP	702070875	2
SGP	702070876	2
SGP	702070878	3
SGP	702070879	2
SGP	702070880	2
SGP	702070881	3
SGP	702070882	2
SGP	702070883	2
SGP	702070884	3
SGP	702070886	3
SGP	702070887	2
SGP	702070889	4
SGP	702070890	2
SGP	702070891	3
SGP	702070892	3
SGP	702070895	3
SGP	702070896	3
SGP	702070897	1
SGP	702070899	2
SGP	702070900	2
SGP	702070901	3
SGP	702070902	4
SGP	702070905	3
SGP	702070906	2
SGP	702070907	3
SGP	702070908	3
SGP	702070910	2
SGP	702070913	3
SGP	702070914	3
SGP	702070916	2
SGP	702070917	3
SGP	702070918	2
SGP	702070920	3
SGP	702070922	2
SGP	702070923	3
SGP	702070924	3
SGP	702070925	3
SGP	702070927	3
SGP	702070929	3
SGP	702070930	3
SGP	702070931	2
SGP	702070932	2
SGP	702070933	2
SGP	702070934	2
SGP	702070939	3
SGP	702070940	4
SGP	702070941	3
SGP	702070942	4
SGP	702070944	2
SGP	702070945	2
SGP	702070947	3
SGP	702070948	2
SGP	702070949	2
SGP	702070952	3
SGP	702070953	2
SGP	702070954	3
SGP	702070956	3
SGP	702070957	2
SGP	702070958	2
SGP	702070959	3
SGP	702070960	2
SGP	702070962	2
SGP	702070963	3
SGP	702070964	1
SGP	702070965	2
SGP	702070966	3
SGP	702070967	3
SGP	702070968	3
SGP	702070969	1
SGP	702070970	3
SGP	702070971	2
SGP	702070972	1
SGP	702070973	2
SGP	702070974	2
SGP	702070976	3
SGP	702070977	3
SGP	702070978	3
SGP	702070980	2
SGP	702070983	3
SGP	702070985	3
SGP	702070986	1
SGP	702070987	2
SGP	702070988	2
SGP	702070989	2
SGP	702070990	2
SGP	702070991	1
SGP	702070992	3
SGP	702070993	4
SGP	702071003	2
SGP	702071006	3
SGP	702071009	4
SGP	702071010	3
SGP	702071011	2
SGP	702071012	3
SGP	702071014	3
SGP	702071016	3
SGP	702071017	3
SGP	702071018	2
SGP	702071019	3
SGP	702071020	3
SGP	702071021	3
SGP	702071022	2
SGP	702071024	3
SGP	702071025	2
SGP	702071026	3
SGP	702071028	3
SGP	702071029	2
SGP	702071030	2
SGP	702071031	3
SGP	702071032	3
SGP	702071033	4
SGP	702071034	3
SGP	702071035	3
SGP	702071036	3
SGP	702071037	2
SGP	702071038	3
SGP	702071039	3
SGP	702071040	3
SGP	702071041	3
SGP	702071042	2
SGP	702071043	2
SGP	702071044	2
SGP	702071045	3
SGP	702071047	3
SGP	702071048	2
SGP	702071049	3
SGP	702071050	2
SGP	702071051	2
SGP	702071052	3
SGP	702071053	2
SGP	702071054	2
SGP	702071055	2
SGP	702071058	2
SGP	702071059	1
SGP	702071060	2
SGP	702071061	4
SGP	702071062	3
SGP	702071063	2
SGP	702071064	1
SGP	702071066	3
SGP	702071067	3
SGP	702071068	3
SGP	702071069	4
SGP	702071070	2
SGP	702071071	2
SGP	702071072	2
SGP	702071073	4
SGP	702071074	2
SGP	702071075	2
SGP	702071077	3
SGP	702071079	3
SGP	702071080	2
SGP	702071082	3
SGP	702071083	2
SGP	702071084	3
SGP	702071085	2
SGP	702071086	4
SGP	702071087	3
SGP	702071088	3
SGP	702071089	3
SGP	702071090	4
SGP	702071091	3
SGP	702071092	2
SGP	702071093	3
SGP	702071094	3
SGP	702071096	3
SGP	702071097	3
SGP	702071098	2
SGP	702071099	2
SGP	702071100	3
SGP	702071101	3
SGP	702071102	3
SGP	702071104	3
SGP	702071105	3
SGP	702071106	3
SGP	702071108	2
SGP	702071109	2
SGP	702071110	3
SGP	702071111	2
SGP	702071112	2
SGP	702071113	3
SGP	702071114	2
SGP	702071115	2
SGP	702071117	2
SGP	702071118	3
SGP	702071120	3
SGP	702071121	3
SGP	702071122	3
SGP	702071123	3
SGP	702071124	2
SGP	702071125	3
SGP	702071127	2
SGP	702071128	2
SGP	702071129	2
SGP	702071130	3
SGP	702071131	3
SGP	702071132	4
SGP	702071134	2
SGP	702071136	3
SGP	702071137	3
SGP	702071138	2
SGP	702071140	4
SGP	702071142	3
SGP	702071143	3
SGP	702071144	3
SGP	702071147	2
SGP	702071148	2
SGP	702071149	3
SGP	702071150	3
SGP	702071151	3
SGP	702071152	4
SGP	702071154	2
SGP	702071155	2
SGP	702071156	2
SGP	702071157	3
SGP	702071162	2
SGP	702071164	4
SGP	702071165	3
SGP	702071166	2
SGP	702071167	2
SGP	702071168	3
SGP	702071169	3
SGP	702071171	2
SGP	702071172	2
SGP	702071174	3
SGP	702071175	2
SGP	702071176	3
SGP	702071177	3
SGP	702071179	3
SGP	702071180	2
SGP	702071181	2
SGP	702071182	2
SGP	702071183	2
SGP	702071187	4
SGP	702071188	3
SGP	702071192	2
SGP	702071194	3
SGP	702071195	3
SGP	702071197	3
SGP	702071201	2
SGP	702071203	3
SGP	702071206	2
SGP	702071207	2
SGP	702071208	3
SGP	702071210	2
SGP	702071211	2
SGP	702071212	2
SGP	702071213	2
SGP	702071215	2
SGP	702071217	1
SGP	702071218	3
SGP	702071220	3
SGP	702071221	3
SGP	702071222	3
SGP	702071223	3
SGP	702071224	2
SGP	702071225	3
SGP	702071228	3
SGP	702071229	2
SGP	702071230	3
SGP	702071231	2
SGP	702071232	2
SGP	702071233	2
SGP	702071234	2
SGP	702071236	3
SGP	702071237	3
SGP	702071238	3
SGP	702071239	1
SGP	702071240	3
SGP	702071241	3
SGP	702071242	2
SGP	702071246	2
SGP	702071251	3
SGP	702071252	3
SGP	702071253	4
SGP	702071254	4
SGP	702071255	4
SGP	702071256	1
SGP	702071257	2
SGP	702071258	3
SGP	702071259	2
SGP	702071261	1
SGP	702071262	2
SGP	702071264	2
SGP	702071265	2
SGP	702071266	3
SGP	702071267	2
SGP	702071269	3
SGP	702071271	3
SGP	702071272	3
SGP	702071273	3
SGP	702071274	3
SGP	702071275	2
SGP	702071276	3
SGP	702071277	3
SGP	702071278	2
SGP	702071279	3
SGP	702071280	3
SGP	702071282	2
SGP	702071283	1
SGP	702071284	3
SGP	702071285	3
SGP	702071286	3
SGP	702071287	3
SGP	702071288	3
SGP	702071289	3
SGP	702071291	2
SGP	702071292	3
SGP	702071294	2
SGP	702071295	2
SGP	702071296	3
SGP	702071297	3
SGP	702071298	3
SGP	702071299	2
SGP	702071300	2
SGP	702071301	3
SGP	702071302	3
SGP	702071303	2
SGP	702071305	3
SGP	702071306	3
SGP	702071307	2
SGP	702071310	2
SGP	702071312	2
SGP	702071313	2
SGP	702071314	4
SGP	702071316	2
SGP	702071317	2
SGP	702071320	3
SGP	702071321	2
SGP	702071322	2
SGP	702071323	3
SGP	702071324	3
SGP	702071325	3
SGP	702071326	3
SGP	702071328	2
SGP	702071329	2
SGP	702071331	2
SGP	702071332	3
SGP	702071333	2
SGP	702071334	2
SGP	702071335	3
SGP	702071337	3
SGP	702071338	2
SGP	702071340	3
SGP	702071342	3
SGP	702071345	2
SGP	702071346	3
SGP	702071350	3
SGP	702071352	2
SGP	702071354	3
SGP	702071356	3
SGP	702071359	3
SGP	702071360	2
SGP	702071362	3
SGP	702071363	2
SGP	702071365	2
SGP	702071366	3
SGP	702071367	3
SGP	702071368	3
SGP	702071369	3
SGP	702071370	3
SGP	702071372	3
SGP	702071373	3
SGP	702071375	3
SGP	702071376	3
SGP	702071377	3
SGP	702071378	2
SGP	702071380	2
SGP	702071381	3
SGP	702071383	3
SGP	702071385	3
SGP	702071386	2
SGP	702071389	3
SGP	702071390	2
SGP	702071392	2
SGP	702071393	3
SGP	702071394	4
SGP	702071395	3
SGP	702071397	3
SGP	702071398	2
SGP	702071399	3
SGP	702071400	3
SGP	702071404	2
SGP	702071405	3
SGP	702071406	4
SGP	702071408	2
SGP	702071410	3
SGP	702071411	3
SGP	702071413	2
SGP	702071414	3
SGP	702071416	3
SGP	702071417	3
SGP	702071418	4
SGP	702071419	3
SGP	702071423	4
SGP	702071425	2
SGP	702071426	3
SGP	702071427	3
SGP	702071429	3
SGP	702071430	3
SGP	702071432	3
SGP	702071435	2
SGP	702071436	1
SGP	702071438	2
SGP	702071439	2
SGP	702071440	3
SGP	702071441	3
SGP	702071442	3
SGP	702071443	3
SGP	702071447	3
SGP	702071448	2
SGP	702071449	3
SGP	702071450	2
SGP	702071452	2
SGP	702071455	2
SGP	702071456	3
SGP	702071460	3
SGP	702071461	2
SGP	702071462	2
SGP	702071465	3
SGP	702071467	3
SGP	702071468	3
SGP	702071472	3
SGP	702071473	4
SGP	702071476	3
SGP	702071477	3
SGP	702071478	2
SGP	702071479	4
SGP	702071481	2
SGP	702071483	3
SGP	702071484	3
SGP	702071485	3
SGP	702071486	3
SGP	702071487	3
SGP	702071488	3
SGP	702071489	2
SGP	702071491	2
SGP	702071492	1
SGP	702071494	2
SGP	702071495	2
SGP	702071497	3
SGP	702071498	3
SGP	702071499	2
SGP	702071501	2
SGP	702071503	3
SGP	702071504	3
SGP	702071505	3
SGP	702071506	3
SGP	702071507	2
SGP	702071509	3
SGP	702071510	2
SGP	702071511	1
SGP	702071512	3
SGP	702071514	2
SGP	702071515	2
SGP	702071518	2
SGP	702071519	2
SGP	702071521	2
SGP	702071524	2
SGP	702071525	3
SGP	702071528	2
SGP	702071531	3
SGP	702071533	1
SGP	702071536	3
SGP	702071538	2
SGP	702071539	2
SGP	702071540	3
SGP	702071541	2
SGP	702071542	2
SGP	702071546	2
SGP	702071549	4
SGP	702071551	2
SGP	702071552	3
SGP	702071555	4
SGP	702071556	2
SGP	702071559	3
SGP	702071561	4
SGP	702071562	3
SGP	702071564	3
SGP	702071566	3
SGP	702071567	2
SGP	702071574	2
SGP	702071575	1
SGP	702071576	3
SGP	702071577	2
SGP	702071580	2
SGP	702071581	3
SGP	702071582	2
SGP	702071583	2
SGP	702071586	2
SGP	702071587	3
SGP	702071588	2
SGP	702071589	3
SGP	702071590	3
SGP	702071591	3
SGP	702071592	3
SGP	702071593	3
SGP	702071594	2
SGP	702071595	3
SGP	702071597	2
SGP	702071600	2
SGP	702071601	3
SGP	702071602	1
SGP	702071603	1
SGP	702071604	2
SGP	702071605	3
SGP	702071606	2
SGP	702071607	2
SGP	702071608	3
SGP	702071613	2
SGP	702071614	3
SGP	702071615	2
SGP	702071619	3
SGP	702071620	2
SGP	702071621	2
SGP	702071622	3
SGP	702071623	2
SGP	702071624	1
SGP	702071627	2
SGP	702071629	3
SGP	702071630	2
SGP	702071632	3
SGP	702071633	3
SGP	702071634	2
SGP	702071636	4
SGP	702071637	2
SGP	702071638	2
SGP	702071639	3
SGP	702071640	2
SGP	702071641	2
SGP	702071642	2
SGP	702071645	3
SGP	702071648	3
SGP	702071649	4
SGP	702071652	3
SGP	702071655	4
SGP	702071657	3
SGP	702071659	2
SGP	702071661	2
SGP	702071663	4
SGP	702071664	2
SGP	702071668	3
SGP	702071670	3
SGP	702071671	2
SGP	702071672	2
SGP	702071673	3
SGP	702071676	3
SGP	702071679	3
SGP	702071680	2
SGP	702071681	4
SGP	702071683	3
SGP	702071684	2
SGP	702071685	4
SGP	702071688	1
SGP	702071692	3
SGP	702071695	3
SGP	702071697	3
SGP	702071699	1
SGP	702071700	2
SGP	702071701	2
SGP	702071702	3
SGP	702071704	3
SGP	702071706	3
SGP	702071707	4
SGP	702071708	2
SGP	702071709	3
SGP	702071710	3
SGP	702071711	2
SGP	702071712	2
SGP	702071713	3
SGP	702071714	4
SGP	702071715	2
SGP	702071716	2
SGP	702071717	3
SGP	702071718	2
SGP	702071720	1
SGP	702071721	3
SGP	702071722	3
SGP	702071723	2
SGP	702071724	3
SGP	702071725	3
SGP	702071726	2
SGP	702071727	3
SGP	702071728	2
SGP	702071729	3
SGP	702071730	2
SGP	702071731	2
SGP	702071732	3
SGP	702071733	2
SGP	702071735	3
SGP	702071736	3
SGP	702071737	2
SGP	702071738	4
SGP	702071739	3
SGP	702071740	3
SGP	702071741	3
SGP	702071742	3
SGP	702071744	4
SGP	702071746	2
SGP	702071747	2
SGP	702071748	2
SGP	702071749	2
SGP	702071751	2
SGP	702071752	2
SGP	702071753	2
SGP	702071755	3
SGP	702071756	4
SGP	702071757	1
SGP	702071758	3
SGP	702071759	2
SGP	702071760	3
SGP	702071761	2
SGP	702071763	3
SGP	702071765	2
SGP	702071766	3
SGP	702071777	3
SGP	702071786	3
SGP	702071788	2
SGP	702071789	2
SGP	702071790	3
SGP	702071792	3
SGP	702071793	3
SGP	702071794	2
SGP	702071816	3
SGP	702071820	2
SGP	702071821	2
SGP	702071822	2
SGP	702071823	3
SGP	702071824	2
SGP	702071825	3
SGP	702071826	3
SGP	702071827	3
SGP	702071828	2
SGP	702071829	2
SGP	702071830	2
SGP	702071831	2
SGP	702071832	2
SGP	702071833	2
SGP	702071834	2
SGP	702071835	2
SGP	702071836	2
SGP	702071837	2
SGP	702071838	2
SGP	702071839	2
SGP	702071840	2
SGP	702071841	2
SGP	702071842	3
SGP	702071843	3
SGP	702071844	3
SGP	702071845	3
SGP	702071848	2
SGP	702071849	2
SGP	702071850	3
SGP	702071851	3
SGP	702071852	2
SGP	702071854	3
SGP	702071856	2
SGP	702071857	2
SGP	702071858	2
SGP	702071859	2
SGP	702071860	2
SGP	702071861	2
SGP	702071862	2
SGP	702071863	3
SGP	702071864	3
SGP	702071865	2
SGP	702071866	3
SGP	702071867	2
SGP	702071868	3
SGP	702071869	2
SGP	702071870	2
SGP	702071871	2
SGP	702071872	2
SGP	702071873	4
SGP	702071874	2
SGP	702071875	2
SGP	702071876	3
SGP	702071877	3
SGP	702071878	2
SGP	702071879	3
SGP	702071881	2
SGP	702071882	3
SGP	702071883	2
SGP	702071885	2
SGP	702071886	3
SGP	702071888	3
SGP	702071889	3
SGP	702071890	2
SGP	702071891	2
SGP	702071892	2
SGP	702071893	2
SGP	702071894	3
SGP	702071895	2
SGP	702071896	2
SGP	702071897	3
SGP	702071898	2
SGP	702071899	2
SGP	702071900	3
SGP	702071901	4
SGP	702071902	3
SGP	702071903	4
SGP	702071904	2
SGP	702071907	2
SGP	702071908	3
SGP	702071909	3
SGP	702071910	3
SGP	702071912	4
SGP	702071913	2
SGP	702071914	2
SGP	702071916	4
SGP	702071917	3
SGP	702071919	3
SGP	702071922	2
SGP	702071925	3
SGP	702071928	3
SGP	702071929	2
SGP	702071931	3
SGP	702071932	3
SGP	702071934	3
SGP	702071935	4
SGP	702071936	4
SGP	702071937	3
SGP	702071938	3
SGP	702071939	2
SGP	702071940	2
SGP	702071941	3
SGP	702071943	3
SGP	702071944	3
SGP	702071947	2
SGP	702071948	2
SGP	702071949	3
SGP	702071950	2
SGP	702071951	3
SGP	702071953	3
SGP	702071954	1
SGP	702071956	2
SGP	702071957	2
SGP	702071958	3
SGP	702071968	4
SGP	702071970	2
SGP	702071971	3
SGP	702071972	3
SGP	702071973	4
SGP	702071974	3
SGP	702071975	3
SGP	702071976	3
SGP	702071977	3
SGP	702071978	3
SGP	702071979	4
SGP	702071980	4
SGP	702071981	4
SGP	702071982	3
SGP	702071983	3
SGP	702071984	3
SGP	702071996	3
SGP	702071997	2
SGP	702071998	3
SGP	702071999	3
SGP	702072003	3
SGP	702072004	3
SGP	702072005	2
SGP	702072006	3
SGP	702072007	3
SGP	702072009	2
SGP	702072011	3
SGP	702072012	4
VNM	704070211	2
VNM	704070845	2
VNM	704070848	1
VNM	704070847	2
VNM	704070849	2
VNM	704070851	1
VNM	704070846	2
VNM	704070836	2
VNM	704070821	2
VNM	704070822	2
VNM	704070824	1
VNM	704070823	2
VNM	704070816	3
VNM	704070835	2
VNM	704070286	2
VNM	704070838	2
VNM	704070241	3
VNM	704070837	2
VNM	704070171	1
VNM	704070172	1
VNM	704070173	2
VNM	704070842	2
VNM	704070281	1
VNM	704070021	2
VNM	704070023	2
VNM	704070022	2
VNM	704070850	2
VNM	704070841	2
VNM	704070290	2
VNM	704070819	2
VNM	704070757	2
VNM	704070758	2
VNM	704070820	2
VNM	704071136	2
VNM	704070287	3
VNM	704070759	2
VNM	704070802	3
VNM	704070168	1
VNM	704070169	2
VNM	704071145	2
VNM	704070273	2
VNM	704070285	1
VNM	704070024	2
VNM	704070025	2
VNM	704071137	2
VNM	704070595	2
VNM	704070596	2
VNM	704071138	2
VNM	704070589	4
VNM	704070445	2
VNM	704070818	2
VNM	704070191	2
VNM	704070806	2
VNM	704070777	2
VNM	704070779	2
VNM	704070441	4
VNM	704070181	1
VNM	704070182	1
VNM	704070769	2
VNM	704070773	2
VNM	704070776	3
VNM	704070767	3
VNM	704070452	2
VNM	704070271	1
VNM	704070183	1
VNM	704070454	1
VNM	704070761	2
VNM	704070762	2
VNM	704070763	2
VNM	704070764	2
VNM	704070607	2
VNM	704070122	2
VNM	704070117	1
VNM	704070791	1
VNM	704070792	2
VNM	704070782	1
VNM	704070275	2
VNM	704070174	2
VNM	704070799	2
VNM	704070800	4
VNM	704070804	2
VNM	704070597	1
VNM	704070447	2
VNM	704070801	2
VNM	704070466	1
VNM	704071192	1
VNM	704071147	1
VNM	704070783	2
VNM	704070785	2
VNM	704070786	2
VNM	704070780	2
VNM	704070765	2
VNM	704070771	2
VNM	704070770	1
VNM	704070774	1
VNM	704070768	2
VNM	704070175	2
VNM	704071144	1
VNM	704071146	2
VNM	704070631	2
VNM	704070632	2
VNM	704070641	3
VNM	704070642	2
VNM	704070638	2
VNM	704070639	2
VNM	704070635	2
VNM	704070636	2
VNM	704070283	2
VNM	704070276	2
VNM	704070277	2
VNM	704070278	1
VNM	704070279	2
VNM	704070280	1
VNM	704070272	1
VNM	704071141	2
VNM	704070128	3
VNM	704070132	2
VNM	704070133	2
VNM	704070125	2
VNM	704070130	1
VNM	704070127	2
VNM	704070498	3
VNM	704070784	2
VNM	704070289	1
VNM	704070880	2
VNM	704070881	2
VNM	704070882	2
VNM	704071193	2
VNM	704071194	1
VNM	704071200	1
VNM	704071154	1
VNM	704071195	1
VNM	704071197	1
VNM	704071196	1
VNM	704071198	3
VNM	704071199	2
VNM	704070778	2
VNM	704071023	1
VNM	704070766	2
VNM	704070760	2
VNM	704070490	1
VNM	704070617	3
VNM	704070618	2
VNM	704070282	2
VNM	704070787	2
VNM	704070083	2
VNM	704071148	2
VNM	704070477	4
VNM	704070102	2
VNM	704070284	2
VNM	704071139	2
VNM	704070793	2
VNM	704070794	2
VNM	704070474	3
VNM	704070476	2
VNM	704071183	1
VNM	704071185	2
VNM	704071187	2
VNM	704070772	2
VNM	704070018	3
VNM	704070864	2
VNM	704070865	2
VNM	704070863	1
VNM	704070496	3
VNM	704070610	2
VNM	704071155	2
VNM	704071153	1
VNM	704071157	1
VNM	704070458	2
VNM	704070116	2
VNM	704070124	1
VNM	704071186	2
VNM	704071184	2
VNM	704070564	2
VNM	704070565	1
VNM	704070615	2
VNM	704070609	2
VNM	704070566	2
VNM	704071163	1
VNM	704071165	2
VNM	704071167	2
VNM	704071164	4
VNM	704071169	2
VNM	704071151	2
VNM	704071149	2
VNM	704070459	2
VNM	704070795	2
VNM	704070796	2
VNM	704070797	2
VNM	704070798	2
VNM	704070031	2
VNM	704070033	2
VNM	704070032	2
VNM	704070034	2
VNM	704070035	2
VNM	704070456	1
VNM	704070110	2
VNM	704070106	2
VNM	704070107	2
VNM	704070108	1
VNM	704071158	2
VNM	704071159	1
VNM	704071160	2
VNM	704071161	2
VNM	704071162	2
VNM	704070047	2
VNM	704070485	2
VNM	704070455	2
VNM	704070488	2
VNM	704070461	2
VNM	704070613	2
VNM	704070614	2
VNM	704070608	2
VNM	704070242	4
VNM	704070378	3
VNM	704070243	3
VNM	704070266	2
VNM	704070397	2
VNM	704070001	1
VNM	704071150	2
VNM	704070045	2
VNM	704070046	3
VNM	704070002	1
VNM	704070212	2
VNM	704070575	2
VNM	704070574	2
VNM	704070573	3
VNM	704070262	2
VNM	704070263	2
VNM	704070754	2
VNM	704070746	2
VNM	704070747	2
VNM	704070748	2
VNM	704070749	1
VNM	704070577	2
VNM	704070576	2
VNM	704070578	2
VNM	704070579	3
VNM	704070213	1
VNM	704070084	2
VNM	704071188	2
VNM	704070085	2
VNM	704070876	1
VNM	704070878	1
VNM	704070014	2
VNM	704070012	2
VNM	704070013	2
VNM	704070011	2
VNM	704070015	2
VNM	704070086	1
VNM	704070087	2
VNM	704070750	2
VNM	704070751	2
VNM	704070088	2
VNM	704070267	2
VNM	704070668	2
VNM	704070214	2
VNM	704070089	1
VNM	704070268	2
VNM	704070090	2
VNM	704070755	2
VNM	704070756	2
VNM	704070269	2
VNM	704070684	3
VNM	704070091	1
VNM	704070270	1
VNM	704071099	1
VNM	704071100	1
VNM	704070666	2
VNM	704070667	2
VNM	704070803	2
VNM	704070817	2
VNM	704071097	1
VNM	704071098	1
VNM	704070717	4
VNM	704070264	4
VNM	704070176	2
VNM	704070177	2
VNM	704070178	3
VNM	704070677	4
VNM	704070680	2
VNM	704070676	1
VNM	704070265	1
VNM	704070686	2
VNM	704070979	1
VNM	704070691	2
VNM	704070685	2
VNM	704070753	2
VNM	704070752	2
VNM	704070672	2
VNM	704070604	3
VNM	704070788	2
VNM	704070694	2
VNM	704070699	4
VNM	704071152	2
VNM	704070027	2
VNM	704070026	2
VNM	704070029	1
VNM	704070030	1
VNM	704070028	3
VNM	704070103	1
VNM	704070696	3
VNM	704070695	2
VNM	704070698	1
VNM	704070702	2
VNM	704070606	2
VNM	704070104	2
VNM	704070896	2
VNM	704070043	2
VNM	704071102	2
VNM	704070689	2
VNM	704070692	2
VNM	704070688	2
VNM	704070179	1
VNM	704070707	2
VNM	704070706	2
VNM	704070708	2
VNM	704070673	2
VNM	704070180	1
VNM	704070704	2
VNM	704070681	2
VNM	704070049	2
VNM	704070718	2
VNM	704070669	2
VNM	704070050	2
VNM	704071143	2
VNM	704071104	2
VNM	704070790	2
VNM	704070244	3
VNM	704070245	2
VNM	704070426	3
VNM	704071109	1
VNM	704071111	1
VNM	704071115	1
VNM	704070580	2
VNM	704070581	2
VNM	704070584	2
VNM	704070585	2
VNM	704070568	2
VNM	704071114	1
VNM	704070981	1
VNM	704070407	2
VNM	704070152	2
VNM	704070153	1
VNM	704070429	1
VNM	704070733	3
VNM	704070736	2
VNM	704070408	1
VNM	704071049	2
VNM	704070740	2
VNM	704070404	1
VNM	704070906	2
VNM	704070713	2
VNM	704070715	2
VNM	704070709	2
VNM	704070712	2
VNM	704070710	1
VNM	704070714	2
VNM	704070716	2
VNM	704070711	2
VNM	704070419	2
VNM	704070411	1
VNM	704070186	2
VNM	704070912	2
VNM	704070256	1
VNM	704070741	2
VNM	704070743	2
VNM	704070259	1
VNM	704070898	2
VNM	704070735	3
VNM	704070972	2
VNM	704070974	1
VNM	704070976	2
VNM	704070973	2
VNM	704070410	2
VNM	704070423	2
VNM	704070422	2
VNM	704070393	2
VNM	704070732	2
VNM	704070734	3
VNM	704070737	2
VNM	704070742	2
VNM	704070720	2
VNM	704070661	1
VNM	704070958	1
VNM	704070918	1
VNM	704070187	1
VNM	704070188	2
VNM	704070189	4
VNM	704070968	1
VNM	704070967	1
VNM	704070006	1
VNM	704070170	2
VNM	704070166	2
VNM	704070909	2
VNM	704070690	2
VNM	704070727	2
VNM	704070258	1
VNM	704070257	2
VNM	704070899	4
VNM	704070200	1
VNM	704070231	3
VNM	704070246	3
VNM	704070215	2
VNM	704070232	2
VNM	704070719	2
VNM	704070233	2
VNM	704070373	2
VNM	704070375	2
VNM	704070430	2
VNM	704070919	1
VNM	704070376	2
VNM	704070190	2
VNM	704070167	2
VNM	704070900	1
VNM	704070901	1
VNM	704070904	1
VNM	704070902	1
VNM	704070247	2
VNM	704070248	2
VNM	704070424	3
VNM	704070398	2
VNM	704070729	2
VNM	704070730	2
VNM	704070895	2
VNM	704070885	3
VNM	704070886	2
VNM	704070657	3
VNM	704070216	2
VNM	704070658	2
VNM	704070659	2
VNM	704070660	1
